sector,bedRoom,bathroom,balcony,agePossession,property_type,built_up_area,servant room,store room,furnishing_type,luxury_category,floor_category,price
96.0,3,3,3.0,3.0,0.0,1610.0,0,0,1,1.0,2.0,1.0
98.0,3,3,1.0,3.0,0.0,1746.0,0,0,1,1.0,2.0,1.0
101.0,2,2,2.0,1.0,0.0,1105.0,0,0,1,0.0,1.0,0.09
41.0,1,1,1.0,3.0,0.0,600.0,0,0,1,0.0,2.0,0.05
111.0,2,2,2.0,3.0,0.0,524.0,0,0,0,1.0,2.0,0.03
111.0,2,2,2.0,3.0,0.0,800.0,0,0,0,1.0,2.0,0.04
69.0,4,4,3.0,0.0,0.0,2580.0,1,0,2,1.0,2.0,3.0
103.0,4,4,4.0,3.0,0.0,2000.0,0,0,1,1.0,2.0,1.0
105.0,3,3,4.0,3.0,0.0,1221.18,0,0,1,1.0,0.0,0.08
92.0,2,2,2.0,3.0,0.0,1150.0,0,0,2,2.0,0.0,0.09
33.0,2,2,2.0,1.0,0.0,1278.0,0,0,0,1.0,0.0,1.0
73.0,3,3,3.0,4.0,0.0,1654.0,0,0,1,0.0,0.0,2.0
25.0,3,3,4.0,0.0,0.0,1611.0,0,0,1,1.0,2.0,1.0
89.0,3,3,4.0,3.0,0.0,1656.0,0,0,2,0.0,0.0,1.0
109.0,2,2,3.0,3.0,0.0,1390.0,0,0,1,0.0,1.0,1.0
11.0,4,4,4.0,1.0,1.0,5400.0,1,0,2,0.0,1.0,5.65
55.0,3,4,3.0,0.0,0.0,1750.75,1,0,2,1.0,2.0,1.0
68.0,2,3,2.0,3.0,0.0,1520.0,0,1,2,2.0,1.0,2.0
74.0,2,2,2.0,3.0,0.0,1048.0,0,0,1,0.0,2.0,1.0
31.0,5,6,3.0,2.0,1.0,4518.0,1,1,2,1.0,1.0,17.0
69.0,3,3,3.0,1.0,0.0,1223.0,1,0,1,1.0,2.0,2.0
93.0,4,4,4.0,3.0,0.0,1774.0,1,0,1,1.0,1.0,1.0
89.0,2,2,2.0,3.0,0.0,1330.0,0,0,2,1.0,2.0,1.0
15.0,2,2,2.0,3.0,0.0,773.0,0,0,1,1.0,2.0,0.07
20.0,3,3,2.0,0.0,1.0,3249.0,0,0,1,0.0,2.0,5.51
6.0,4,5,4.0,3.0,0.0,7222.0,0,0,1,1.0,0.0,4.0
101.0,3,3,2.0,4.0,0.0,1581.0,0,0,1,1.0,1.0,1.0
110.0,4,3,3.0,2.0,0.0,2007.0,1,0,1,0.0,1.0,1.0
52.0,3,3,2.0,2.0,1.0,909.0,0,1,2,1.0,2.0,2.2
50.0,8,8,3.0,0.0,1.0,3762.0,1,1,0,2.0,2.0,10.85
39.0,3,2,4.0,1.0,0.0,113.0,0,0,1,1.0,0.0,1.0
90.0,4,3,3.0,0.0,1.0,900.0,0,0,1,0.0,1.0,0.82
73.0,3,4,3.0,0.0,0.0,2754.0,1,0,1,2.0,0.0,4.0
73.0,3,3,3.0,4.0,0.0,2267.0,1,0,1,0.0,0.0,2.0
8.0,3,4,4.0,3.0,0.0,1186.0,1,0,1,0.0,0.0,1.0
89.0,3,3,4.0,4.0,0.0,1200.0,0,0,1,1.0,1.0,1.0
92.0,3,3,2.0,3.0,0.0,1800.0,1,0,0,2.0,2.0,2.0
2.0,3,4,0.0,1.0,0.0,2480.0,0,0,1,0.0,2.0,1.0
6.0,1,1,2.0,3.0,0.0,301.0,0,0,1,1.0,1.0,0.02
60.0,5,5,4.0,0.0,1.0,2646.0,0,0,2,0.0,1.0,4.65
54.0,3,3,0.0,3.0,0.0,1923.0,1,0,1,1.0,0.0,2.0
97.0,3,3,3.0,3.0,0.0,1587.0,0,0,1,0.0,2.0,0.09
57.0,3,4,4.0,0.0,0.0,2470.0,1,0,2,2.0,2.0,2.0
83.0,3,3,3.0,0.0,0.0,1787.0,1,0,2,0.0,2.0,1.0
107.0,2,2,2.0,3.0,0.0,695.0,0,0,1,0.0,0.0,0.04
47.0,3,3,2.0,2.0,1.0,2250.0,0,0,1,0.0,1.0,3.3
50.0,4,4,4.0,0.0,1.0,540.0,1,0,0,1.0,2.0,2.45
4.0,3,3,3.0,4.0,0.0,1653.0,0,0,1,2.0,0.0,2.0
62.0,4,4,4.0,2.0,1.0,1449.0,0,0,2,0.0,1.0,3.55
10.0,2,3,3.0,3.0,0.0,1283.0,0,0,1,1.0,2.0,1.0
6.0,2,2,2.0,3.0,0.0,1403.0,0,0,1,1.0,2.0,1.0
10.0,3,4,4.0,3.0,0.0,1500.29,1,0,2,1.0,2.0,1.0
92.0,3,3,4.0,1.0,0.0,1929.0,1,0,0,2.0,2.0,2.0
29.0,4,4,2.0,2.0,1.0,2844.0,0,0,1,0.0,1.0,6.5
95.0,3,3,2.0,0.0,0.0,1500.0,0,0,2,1.0,0.0,1.0
89.0,3,3,3.0,3.0,0.0,1348.0,0,0,2,0.0,0.0,1.0
2.0,3,3,4.0,0.0,0.0,1914.0,1,0,1,0.0,2.0,0.07
93.0,2,2,2.0,3.0,0.0,1299.0,0,0,2,1.0,0.0,1.0
4.0,3,3,3.0,1.0,0.0,1616.0,0,0,2,2.0,2.0,1.0
30.0,5,5,4.0,0.0,1.0,9500.0,1,0,0,0.0,2.0,10.0
73.0,3,3,2.0,4.0,0.0,1654.0,0,0,1,0.0,2.0,2.0
65.0,2,2,1.0,3.0,0.0,1432.0,0,0,2,1.0,2.0,2.0
107.0,2,2,2.0,1.0,0.0,717.0,0,0,1,1.0,2.0,0.03
8.0,4,5,4.0,3.0,0.0,1535.0,1,0,1,0.0,2.0,1.0
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,0.0,0.0,1.0
25.0,6,4,0.0,2.0,1.0,4000.0,0,0,1,0.0,2.0,5.0
93.0,2,2,2.0,3.0,0.0,1294.0,0,0,1,1.0,2.0,0.08
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,1,0.0,1.0,1.0
5.0,3,3,4.0,4.0,0.0,1741.0,0,0,1,1.0,2.0,1.0
55.0,3,3,4.0,2.0,0.0,1865.0,0,0,2,1.0,2.0,2.0
80.0,3,5,0.0,3.0,0.0,1950.0,0,0,1,0.0,1.0,1.0
54.0,4,4,4.0,0.0,0.0,3000.0,0,0,1,0.0,1.0,3.0
63.0,2,2,0.0,0.0,1.0,1458.0,0,0,1,0.0,1.0,2.95
101.0,2,2,2.0,4.0,0.0,1103.0,0,0,1,0.0,2.0,1.0
79.0,4,5,0.0,2.0,1.0,330.0,0,0,1,0.0,2.0,1.35
10.0,3,4,2.0,3.0,0.0,1600.0,0,0,1,0.0,0.0,2.0
44.0,2,2,3.0,1.0,0.0,644.0,0,0,1,1.0,2.0,0.06
31.0,5,5,4.0,2.0,1.0,1350.0,0,0,1,0.0,1.0,4.5
39.0,4,4,4.0,1.0,0.0,2000.0,1,0,1,0.0,2.0,2.0
11.0,3,4,4.0,3.0,0.0,1946.0,1,0,1,1.0,1.0,1.0
50.0,5,6,3.0,0.0,1.0,5490.0,1,1,1,1.0,2.0,15.5
4.0,3,4,3.0,3.0,0.0,1710.0,1,0,1,0.0,0.0,1.0
111.0,2,2,3.0,3.0,0.0,1404.0,0,0,1,2.0,2.0,0.07
29.0,7,7,4.0,0.0,1.0,3000.0,0,0,2,0.0,2.0,2.75
73.0,2,2,4.0,3.0,0.0,1433.0,0,0,1,0.0,0.0,2.0
54.0,3,3,3.0,0.0,0.0,1493.0,0,1,0,2.0,1.0,1.0
69.0,2,2,2.0,4.0,0.0,1150.0,0,0,1,1.0,1.0,1.0
13.0,7,3,0.0,0.0,1.0,300.0,0,0,1,0.0,2.0,1.2
52.0,6,6,4.0,0.0,1.0,1845.0,0,1,2,1.0,2.0,4.5
49.0,8,5,4.0,2.0,1.0,3240.0,1,1,2,0.0,2.0,9.0
104.0,4,4,4.0,0.0,1.0,3400.0,1,1,2,1.0,2.0,2.5
2.0,3,2,2.0,0.0,0.0,1502.0,0,0,1,0.0,2.0,0.07
56.0,5,4,2.0,2.0,1.0,2367.0,0,0,1,0.0,1.0,3.5
4.0,3,3,3.0,3.0,0.0,1300.0,1,0,1,0.0,2.0,1.0
33.0,2,2,2.0,3.0,0.0,1222.0,0,0,1,1.0,2.0,1.0
12.0,2,1,2.0,2.0,1.0,900.0,0,0,1,0.0,1.0,1.7
34.0,2,2,2.0,4.0,0.0,1604.0,0,0,1,0.0,2.0,1.0
50.0,9,9,4.0,3.0,1.0,2700.0,1,0,0,0.0,2.0,7.85
4.0,3,4,4.0,3.0,0.0,1757.0,1,0,2,1.0,0.0,1.0
85.0,2,2,1.0,1.0,0.0,1556.0,0,0,1,0.0,2.0,1.0
4.0,3,4,4.0,3.0,0.0,1945.0,1,0,1,1.0,2.0,2.0
83.0,4,4,4.0,3.0,0.0,2941.0,1,0,2,2.0,1.0,4.0
15.0,3,4,4.0,3.0,0.0,2005.0,1,1,2,1.0,0.0,2.0
102.0,3,2,1.0,2.0,1.0,822.0,0,0,1,0.0,1.0,0.5
107.0,1,1,1.0,1.0,0.0,406.0,0,0,1,0.0,2.0,0.02
54.0,7,7,3.0,0.0,1.0,2340.0,0,0,2,0.0,1.0,4.75
50.0,6,7,4.0,3.0,1.0,11286.0,1,0,2,0.0,2.0,27.5
89.0,3,3,3.0,1.0,0.0,1656.0,0,0,2,1.0,1.0,1.0
94.0,4,4,4.0,0.0,0.0,1891.0,1,0,1,0.0,0.0,2.0
6.0,4,5,4.0,3.0,0.0,2991.0,1,1,1,1.0,1.0,1.0
97.0,2,2,3.0,3.0,0.0,1484.0,0,0,1,1.0,2.0,1.0
19.0,6,6,0.0,2.0,1.0,192.0,0,0,1,0.0,2.0,0.62
107.0,2,2,1.0,3.0,0.0,51073.0,0,0,1,0.0,2.0,0.02
80.0,4,5,4.0,0.0,0.0,2169.0,1,0,2,2.0,2.0,2.0
111.0,2,2,2.0,1.0,0.0,521.0,0,0,1,0.0,2.0,0.02
107.0,2,2,2.0,3.0,0.0,744.0,0,0,1,0.0,2.0,0.04
105.0,4,3,3.0,4.0,0.0,2040.0,1,0,1,1.0,2.0,1.0
76.0,2,2,2.0,1.0,0.0,633.0,0,0,1,0.0,0.0,0.06
105.0,3,3,0.0,3.0,0.0,1423.0,0,0,1,1.0,1.0,0.08
105.0,3,3,2.0,3.0,0.0,1442.0,0,0,1,1.0,0.0,0.06
83.0,4,5,4.0,3.0,0.0,2701.0,1,0,2,2.0,0.0,4.0
80.0,3,3,2.0,4.0,0.0,1457.0,0,0,1,0.0,1.0,1.0
111.0,2,2,1.0,1.0,0.0,699.0,0,0,1,0.0,1.0,0.03
13.0,3,2,1.0,3.0,1.0,128.0,0,0,1,0.0,1.0,0.44
11.0,4,5,4.0,3.0,1.0,2430.0,1,0,2,1.0,1.0,6.0
77.0,4,4,3.0,1.0,0.0,1809.0,0,0,1,0.0,1.0,1.0
6.0,4,4,4.0,3.0,0.0,2851.0,1,0,1,2.0,0.0,2.0
64.0,6,6,3.0,2.0,1.0,2700.0,1,1,0,1.0,2.0,4.6
75.0,3,4,2.0,3.0,0.0,2200.0,1,0,2,2.0,0.0,3.0
39.0,4,4,4.0,2.0,0.0,4809.0,1,0,2,1.0,0.0,3.0
89.0,2,2,0.0,3.0,0.0,1295.0,0,0,1,0.0,0.0,0.09
111.0,2,2,3.0,1.0,0.0,676.0,0,0,1,0.0,2.0,0.05
2.0,2,2,0.0,4.0,0.0,1300.0,0,0,1,0.0,2.0,0.05
22.0,2,2,0.0,0.0,1.0,145.0,0,0,1,0.0,2.0,0.32
81.0,3,3,4.0,3.0,0.0,1450.0,0,0,0,0.0,1.0,1.0
78.0,3,3,1.0,3.0,0.0,1419.0,0,0,1,1.0,0.0,1.0
25.0,2,2,3.0,2.0,0.0,1416.0,0,0,1,1.0,2.0,1.0
97.0,3,3,2.0,3.0,0.0,1825.0,0,0,1,0.0,0.0,1.0
112.0,2,1,2.0,0.0,1.0,900.0,0,0,1,0.0,1.0,0.5
11.0,3,4,3.0,3.0,0.0,1860.0,1,0,1,2.0,0.0,2.0
6.0,3,3,4.0,3.0,0.0,2217.0,1,0,2,1.0,0.0,2.0
92.0,3,2,4.0,3.0,0.0,1352.0,0,0,1,1.0,0.0,1.0
9.0,2,2,1.0,3.0,0.0,544.0,0,0,1,1.0,2.0,0.03
10.0,3,3,4.0,3.0,0.0,1750.0,1,0,2,2.0,2.0,1.0
55.0,1,1,1.0,3.0,0.0,500.0,0,0,1,0.0,1.0,0.08
64.0,4,5,2.0,2.0,1.0,2700.0,1,0,2,0.0,1.0,6.0
95.0,3,2,2.0,0.0,0.0,1600.0,0,0,2,1.0,1.0,1.0
111.0,3,2,3.0,3.0,0.0,1210.0,0,0,1,1.0,2.0,0.08
89.0,2,2,0.0,4.0,0.0,1295.0,0,0,1,0.0,2.0,0.07
25.0,5,5,2.0,2.0,1.0,4550.0,0,0,0,1.0,1.0,5.7
103.0,2,2,3.0,1.0,0.0,1224.0,0,0,1,1.0,2.0,0.07
95.0,2,2,2.0,0.0,0.0,1195.0,0,1,1,0.0,2.0,0.08
105.0,3,3,0.0,3.0,0.0,1572.0,0,0,1,0.0,2.0,0.07
110.0,3,3,2.0,0.0,0.0,1722.0,0,0,2,1.0,2.0,0.09
4.0,2,2,1.0,4.0,0.0,817.0,0,0,1,1.0,2.0,1.0
90.0,4,4,0.0,0.0,1.0,891.0,0,0,1,0.0,1.0,0.82
50.0,4,4,4.0,0.0,0.0,2722.0,1,0,1,0.0,2.0,2.0
11.0,5,6,4.0,3.0,1.0,3600.0,1,1,2,1.0,1.0,9.4
44.0,2,2,2.0,3.0,0.0,1276.0,0,0,1,1.0,1.0,1.0
30.0,5,4,3.0,2.0,1.0,1350.0,1,0,1,0.0,2.0,4.35
98.0,3,3,1.0,3.0,0.0,1550.0,0,0,1,2.0,0.0,1.0
44.0,4,3,3.0,3.0,0.0,1983.0,1,0,1,1.0,2.0,1.0
73.0,3,3,3.0,3.0,0.0,1650.0,1,0,1,2.0,1.0,2.0
98.0,2,2,3.0,0.0,0.0,1339.0,0,0,1,0.0,0.0,1.0
89.0,3,4,3.0,4.0,0.0,1946.0,0,0,1,1.0,0.0,1.0
63.0,1,1,1.0,2.0,0.0,475.0,0,0,1,0.0,1.0,0.05
9.0,2,2,1.0,3.0,0.0,496.0,0,0,1,0.0,2.0,0.03
109.0,3,5,4.0,1.0,0.0,1807.0,0,0,1,0.0,2.0,1.0
27.0,7,5,4.0,2.0,1.0,2367.0,0,0,2,0.0,2.0,4.75
43.0,2,2,4.0,3.0,0.0,1430.0,0,0,1,1.0,0.0,0.07
57.0,3,3,4.0,0.0,0.0,1830.0,0,0,2,2.0,0.0,1.0
52.0,8,8,4.0,0.0,1.0,2385.0,0,0,2,0.0,2.0,5.5
92.0,3,3,4.0,0.0,0.0,1438.0,0,1,2,1.0,2.0,1.0
11.0,4,6,4.0,1.0,1.0,3600.0,1,1,1,2.0,2.0,8.48
73.0,3,3,3.0,3.0,0.0,1262.0,1,0,0,2.0,2.0,1.0
63.0,3,5,4.0,0.0,0.0,2250.0,0,0,2,1.0,2.0,1.0
11.0,4,5,4.0,3.0,1.0,2214.0,1,0,2,1.0,1.0,5.85
96.0,2,2,1.0,3.0,0.0,1149.0,0,0,1,0.0,2.0,1.0
75.0,3,3,3.0,0.0,1.0,278.0,0,0,1,0.0,1.0,1.85
57.0,4,4,4.0,2.0,1.0,2160.0,1,0,1,1.0,1.0,6.8
68.0,4,5,3.0,3.0,0.0,2534.0,1,0,1,2.0,0.0,3.0
20.0,5,5,2.0,0.0,1.0,3420.0,1,0,2,0.0,2.0,6.46
79.0,2,2,1.0,3.0,1.0,1800.0,0,0,1,0.0,1.0,2.0
98.0,3,3,1.0,3.0,0.0,1746.0,0,0,1,1.0,0.0,1.0
93.0,4,4,4.0,0.0,1.0,2425.0,1,0,1,1.0,0.0,1.6
98.0,4,4,4.0,0.0,1.0,2800.0,1,0,2,1.0,1.0,2.47
27.0,3,3,3.0,3.0,0.0,1600.0,0,0,0,0.0,2.0,2.0
51.0,6,7,4.0,3.0,1.0,4500.0,1,1,2,1.0,2.0,16.0
74.0,3,3,3.0,3.0,0.0,2882.0,1,1,2,1.0,0.0,4.0
75.0,4,4,4.0,3.0,0.0,2250.0,1,0,2,1.0,1.0,2.0
11.0,1,1,2.0,3.0,0.0,965.0,0,0,1,0.0,2.0,1.0
41.0,2,2,2.0,3.0,0.0,1479.0,0,0,1,1.0,0.0,2.0
44.0,2,2,3.0,3.0,0.0,1300.0,0,0,1,1.0,1.0,0.08
54.0,3,3,3.0,2.0,0.0,2200.0,1,0,2,1.0,2.0,1.0
18.0,4,3,3.0,2.0,0.0,3150.0,0,0,1,0.0,2.0,2.0
65.0,4,5,3.0,3.0,0.0,3182.0,1,0,2,0.0,0.0,4.0
81.0,4,4,4.0,3.0,1.0,5500.0,1,1,1,1.0,2.0,4.02
77.0,3,3,4.0,4.0,0.0,1798.0,0,0,1,0.0,0.0,1.0
18.0,3,3,2.0,3.0,0.0,1178.0,0,0,1,0.0,2.0,0.06
80.0,3,4,3.0,3.0,0.0,1527.0,1,0,2,0.0,2.0,1.0
97.0,2,3,3.0,3.0,0.0,1550.0,0,0,1,0.0,2.0,1.0
97.0,2,3,4.0,3.0,0.0,1576.0,0,1,1,1.0,2.0,1.0
61.0,3,3,4.0,0.0,0.0,2250.0,0,0,2,1.0,2.0,1.0
107.0,3,3,2.0,3.0,0.0,1800.0,0,0,1,0.0,2.0,0.07
33.0,6,5,4.0,1.0,1.0,3240.0,1,1,1,2.0,2.0,9.54
57.0,3,3,2.0,2.0,1.0,3231.0,1,0,2,1.0,1.0,8.45
86.0,3,3,2.0,4.0,0.0,1513.0,0,0,1,1.0,1.0,1.0
111.0,3,2,4.0,3.0,0.0,1210.73,0,0,1,0.0,1.0,0.09
104.0,2,2,2.0,3.0,0.0,1186.0,0,0,1,1.0,2.0,0.09
94.0,5,6,4.0,3.0,1.0,5140.0,0,0,1,1.0,2.0,3.85
30.0,4,3,3.0,0.0,1.0,1800.0,0,0,1,0.0,2.0,6.5
75.0,1,1,1.0,3.0,0.0,826.0,0,0,1,0.0,0.0,0.09
79.0,2,2,1.0,3.0,0.0,700.0,0,0,1,0.0,1.0,0.03
63.0,4,4,4.0,3.0,0.0,2500.0,0,0,2,1.0,2.0,2.0
111.0,2,2,2.0,3.0,0.0,520.0,0,0,1,0.0,2.0,0.02
11.0,4,4,4.0,1.0,1.0,5400.0,1,0,2,2.0,1.0,6.5
105.0,2,2,3.0,4.0,0.0,1195.0,0,0,1,0.0,0.0,0.06
103.0,4,4,4.0,3.0,0.0,2005.0,0,0,1,0.0,2.0,1.0
25.0,3,4,4.0,0.0,0.0,1738.0,1,0,1,1.0,2.0,1.0
111.0,2,2,1.0,3.0,0.0,535.0,0,0,1,0.0,1.0,0.02
105.0,3,3,3.0,4.0,0.0,2278.0,1,0,1,0.0,0.0,1.0
33.0,4,3,3.0,2.0,1.0,1800.0,0,0,2,0.0,1.0,5.5
27.0,2,2,2.0,3.0,0.0,1200.0,0,0,0,1.0,2.0,2.0
89.0,3,3,3.0,3.0,0.0,1154.0,0,0,2,1.0,0.0,1.0
93.0,4,5,4.0,3.0,0.0,2195.0,1,0,1,1.0,2.0,1.0
103.0,3,3,2.0,3.0,0.0,1578.0,0,0,1,0.0,0.0,1.0
57.0,3,3,4.0,0.0,0.0,2400.0,1,0,1,2.0,2.0,2.0
72.0,1,1,0.0,4.0,0.0,693.0,0,0,1,0.0,2.0,0.07
4.0,3,3,3.0,3.0,0.0,2222.0,1,1,1,1.0,0.0,1.0
80.0,3,5,3.0,3.0,0.0,2167.0,1,0,1,2.0,2.0,1.0
50.0,3,3,4.0,0.0,0.0,2450.0,1,0,2,1.0,1.0,3.0
9.0,2,2,1.0,3.0,0.0,577.0,0,0,2,1.0,2.0,0.04
105.0,3,3,1.0,3.0,0.0,579.0,0,0,1,0.0,1.0,0.05
45.0,3,2,2.0,0.0,1.0,1722.0,0,0,1,0.0,1.0,3.5
94.0,4,4,3.0,4.0,0.0,3902.0,1,1,2,1.0,2.0,2.0
89.0,3,4,4.0,1.0,0.0,1659.0,1,0,1,0.0,2.0,1.0
92.0,4,5,2.0,3.0,0.0,2882.0,1,0,2,1.0,2.0,3.0
17.0,3,3,4.0,3.0,0.0,2460.0,1,0,1,2.0,2.0,3.0
85.0,2,2,4.0,3.0,0.0,1200.0,0,0,1,1.0,0.0,1.0
59.0,4,3,3.0,0.0,0.0,2091.0,1,0,0,1.0,2.0,2.0
4.0,2,2,1.0,3.0,0.0,915.0,0,0,1,0.0,2.0,1.0
74.0,4,4,4.0,3.0,1.0,5200.0,1,1,2,1.0,1.0,9.0
111.0,2,2,0.0,3.0,0.0,1081.0,0,0,1,1.0,1.0,0.07
28.0,5,5,4.0,2.0,1.0,1557.0,0,0,2,1.0,1.0,2.8
9.0,2,2,4.0,3.0,0.0,1236.0,0,0,2,2.0,2.0,0.08
75.0,6,7,4.0,0.0,1.0,3600.0,1,0,2,0.0,0.0,8.0
47.0,3,3,2.0,2.0,1.0,2250.0,0,0,1,0.0,1.0,3.25
17.0,3,3,3.0,1.0,0.0,2599.0,1,0,1,2.0,2.0,2.0
82.0,3,4,3.0,0.0,0.0,1631.0,1,0,1,0.0,2.0,1.0
39.0,6,5,4.0,3.0,1.0,4500.0,0,0,1,0.0,2.0,8.0
96.0,2,2,0.0,3.0,0.0,549.0,0,0,1,0.0,2.0,0.03
107.0,2,2,0.0,3.0,0.0,990.0,0,0,1,0.0,2.0,0.04
54.0,4,4,4.0,0.0,1.0,2700.0,1,0,1,1.0,1.0,6.0
4.0,3,3,2.0,3.0,0.0,1493.0,1,0,2,2.0,2.0,1.0
60.0,4,5,4.0,3.0,0.0,3000.0,1,0,2,2.0,2.0,6.0
3.0,4,3,2.0,0.0,1.0,1284.0,0,0,1,0.0,2.0,1.85
47.0,4,4,3.0,2.0,1.0,160.0,0,0,2,0.0,1.0,2.3
92.0,3,2,4.0,3.0,0.0,1352.0,0,0,1,0.0,2.0,1.0
93.0,3,4,2.0,3.0,0.0,1620.0,1,0,1,1.0,0.0,0.09
57.0,5,6,0.0,0.0,1.0,3000.0,0,0,1,0.0,1.0,6.5
30.0,6,7,4.0,0.0,1.0,1800.0,1,0,2,1.0,1.0,6.6
105.0,3,3,1.0,3.0,0.0,711.0,0,0,1,0.0,1.0,0.04
39.0,2,2,3.0,1.0,0.0,86.0,0,0,1,1.0,1.0,1.0
105.0,3,2,3.0,3.0,0.0,1240.0,0,0,1,1.0,0.0,0.09
79.0,3,3,2.0,2.0,1.0,1440.0,0,0,2,0.0,1.0,2.25
54.0,3,3,4.0,2.0,0.0,1895.0,0,0,2,0.0,2.0,1.0
78.0,3,3,2.0,3.0,0.0,1428.0,0,0,2,0.0,0.0,1.0
10.0,2,2,3.0,3.0,0.0,1548.0,0,0,1,0.0,1.0,0.07
97.0,3,3,3.0,4.0,0.0,2129.0,1,0,1,0.0,0.0,2.0
83.0,4,5,4.0,3.0,0.0,2625.0,1,0,1,0.0,0.0,3.0
11.0,3,3,4.0,3.0,0.0,1466.0,0,0,1,0.0,2.0,1.0
64.0,3,3,3.0,0.0,0.0,2036.0,0,0,1,1.0,2.0,2.0
44.0,3,3,3.0,3.0,0.0,1990.0,0,0,1,1.0,2.0,1.0
50.0,3,3,1.0,2.0,0.0,1233.0,0,1,2,1.0,1.0,2.0
44.0,2,2,3.0,1.0,0.0,625.0,0,0,1,0.0,2.0,0.06
50.0,5,4,4.0,0.0,1.0,1836.0,1,0,2,1.0,2.0,6.5
111.0,2,2,3.0,4.0,0.0,1131.0,0,0,1,0.0,2.0,0.09
93.0,3,4,3.0,1.0,1.0,2160.0,1,1,1,1.0,1.0,3.2
25.0,5,6,4.0,2.0,1.0,2430.0,0,0,2,0.0,2.0,6.0
110.0,3,3,3.0,2.0,0.0,1433.0,0,0,1,0.0,2.0,0.07
97.0,4,5,4.0,3.0,0.0,2017.0,1,0,2,1.0,2.0,1.0
92.0,3,4,4.0,3.0,0.0,1900.0,1,0,0,1.0,2.0,2.0
50.0,4,4,2.0,2.0,1.0,1935.0,1,1,1,0.0,1.0,5.75
107.0,2,2,2.0,3.0,0.0,1364.0,0,0,1,0.0,2.0,0.05
17.0,3,3,2.0,4.0,0.0,1507.0,0,0,1,0.0,0.0,2.0
65.0,2,2,1.0,3.0,0.0,1528.0,0,0,2,0.0,2.0,2.0
61.0,3,3,4.0,0.0,0.0,2100.0,1,0,2,1.0,2.0,1.0
76.0,3,3,2.0,1.0,0.0,1551.0,0,1,2,2.0,2.0,1.0
80.0,2,2,2.0,3.0,0.0,1444.0,0,0,1,1.0,2.0,1.0
6.0,3,2,4.0,3.0,0.0,1303.0,0,1,2,0.0,0.0,1.0
103.0,3,3,4.0,3.0,0.0,1929.0,1,0,2,1.0,2.0,1.0
89.0,2,2,3.0,1.0,0.0,93.0,0,0,1,1.0,2.0,1.0
30.0,6,5,2.0,3.0,1.0,6000.0,0,0,1,0.0,2.0,16.0
103.0,3,3,4.0,0.0,0.0,2144.0,1,0,1,1.0,2.0,1.0
93.0,3,3,3.0,0.0,0.0,1234.0,0,0,2,1.0,2.0,0.08
22.0,4,4,0.0,0.0,1.0,3000.0,0,0,1,0.0,1.0,3.0
9.0,1,1,0.0,3.0,0.0,318.0,0,0,1,1.0,1.0,0.02
101.0,3,3,4.0,1.0,0.0,2122.0,1,0,1,0.0,1.0,1.0
105.0,3,2,2.0,3.0,0.0,1325.0,0,0,1,1.0,2.0,0.07
93.0,3,3,4.0,3.0,0.0,1844.0,1,1,2,2.0,1.0,1.0
97.0,3,4,3.0,3.0,0.0,2227.0,1,0,1,2.0,2.0,1.0
98.0,3,3,4.0,3.0,0.0,1780.0,0,0,1,2.0,0.0,1.0
4.0,3,3,3.0,3.0,0.0,1676.0,0,0,1,0.0,2.0,2.0
98.0,2,2,1.0,3.0,0.0,668.0,0,0,1,0.0,1.0,0.05
55.0,8,8,3.0,0.0,1.0,2880.0,1,1,0,2.0,2.0,4.5
31.0,4,4,4.0,2.0,1.0,2700.0,1,1,1,1.0,1.0,8.9
98.0,2,2,1.0,4.0,0.0,637.0,0,0,1,0.0,0.0,0.04
82.0,2,2,1.0,0.0,0.0,639.0,0,0,1,1.0,2.0,0.05
5.0,2,2,0.0,3.0,0.0,750.0,0,0,1,0.0,2.0,0.05
69.0,2,2,2.0,1.0,0.0,1278.0,0,0,1,0.0,2.0,1.0
73.0,4,4,3.0,3.0,0.0,1800.0,1,0,1,0.0,1.0,2.0
5.0,3,3,4.0,1.0,0.0,1464.0,0,0,1,1.0,1.0,1.0
18.0,7,7,3.0,2.0,1.0,2700.0,0,0,1,0.0,1.0,2.9
44.0,3,3,2.0,3.0,0.0,1185.0,0,0,0,0.0,0.0,0.09
39.0,3,3,3.0,4.0,0.0,2218.0,1,0,1,0.0,1.0,1.0
111.0,2,2,3.0,3.0,0.0,1148.0,0,0,1,1.0,2.0,0.07
33.0,3,3,1.0,2.0,0.0,1240.0,0,0,2,1.0,0.0,2.0
97.0,4,4,3.0,3.0,0.0,2600.0,0,0,1,0.0,1.0,2.0
68.0,4,5,3.0,3.0,0.0,2534.0,1,0,2,2.0,2.0,3.0
11.0,4,4,4.0,3.0,1.0,2430.0,1,1,1,2.0,1.0,6.0
95.0,3,3,3.0,3.0,0.0,1600.0,1,0,2,2.0,2.0,1.0
75.0,3,4,3.0,1.0,0.0,2016.0,1,0,2,2.0,2.0,3.0
105.0,4,3,2.0,1.0,0.0,1778.0,0,0,1,0.0,0.0,1.0
92.0,4,4,4.0,1.0,0.0,2599.0,1,0,0,2.0,2.0,3.0
95.0,3,3,3.0,3.0,0.0,1582.0,1,0,0,1.0,0.0,1.0
